postcode,Avg_Price,MAE,Median_Accuracy
EC1N 8SJ,90000000.0,76032231.0,15.519743333333338
EC1N 6SA,90000000.0,76032231.0,15.519743333333338
EC1N 8QN,90000000.0,76032231.0,15.519743333333338
SW1Y 4LR,78000000.0,75693315.25,2.957288141025643
SW7 2AJ,280100.0,75110190.6,0.0
EC2V 7JU,103050000.0,74599224.0,27.608710334788938
E15 1LN,20000.0,74552744.0,0.0
SE26 4PU,75150000.0,74548231.8125,0.8007560711909605
E20 1DB,70205519.75,74433690.546875,0.18238946062479755
EC2N 2HE,7750000.0,74281448.0,0.0
WC2R 1BH,81345000.0,72975743.625,10.28859349068781
W1T 2AW,80750000.0,72770901.375,9.881236687306497
TW14 8EE,77885506.0,72503139.75,6.650907504344531
W2 1TT,79500000.0,72280936.0,9.080583647798747
W1S 2ER,95086435.0,72211073.0,24.05743994924198
UB6 0AH,72850000.0,72058726.625,1.0861679821551178
CR9 4AA,73000000.0,71715901.875,1.7590385273972657
W1S 4RE,74000000.0,71349869.25,3.5812577702702697
SW19 8YE,71500000.0,70673156.625,1.1564243006992996
RM7 7PN,70500000.0,70647970.859375,0.0
TW4 6JR,71327000.0,69585074.125,2.442168989302786
WC2H 7JY,83900000.0,69468172.0,17.2012252681764
NW10 7BQ,70760000.0,69202841.75,2.190233230130289
EC1Y 4UP,36400000.0,67930368.0,0.0
W1T 2NU,80750000.0,67521790.0,16.381684210526316
EN3 4DP,67000000.0,67094504.2890625,0.0
WC1N 1HT,69165202.0,67071856.25,3.030090045067972
EC2V 6EN,76000000.0,66967589.0,11.884751315789472
HA9 0JD,65440000.0,66531255.75,1.1129444444444445
KT2 7EQ,67943028.0,66428291.875,2.2294209863593295
EC3V 9BQ,76500000.0,66424907.0,13.170056209150331
WC2N 4EJ,108578306.0,66330314.0,49.17936557898726
NW7 1AA,67586207.0,66225494.125,2.013299658908224
NW7 1AD,67586207.0,66225494.125,2.013299658908224
